"userId","role","location","TotalMeces","señority"
"f313b8ab-7997-4067-be2e-2c3263c7a7de","transcriptor y corrección de estilo ",\N,"8","0"
"f313b8ab-7997-4067-be2e-2c3263c7a7de","co fundadora del estudio de diseño ",\N,"28","0"
"f313b8ab-7997-4067-be2e-2c3263c7a7de","generador de contenido ",\N,"5","0"
"18a4124a-9a35-4e8c-8f9b-bba4aab0da99","diseñadora gráfica ",\N,"20","0"
"44d375a6-af8b-4437-8f58-480a33ff8504","diseñador digital",\N,"10","0"
"44d375a6-af8b-4437-8f58-480a33ff8504","diseñador web",\N,"16","0"
"44d375a6-af8b-4437-8f58-480a33ff8504","diseñador gráfico",\N,"14","0"
"b7194c6c-8e14-46cf-8a64-ad3990340c6c","jefe de departamento ",\N,"8","0"
"b7194c6c-8e14-46cf-8a64-ad3990340c6c","investigador visitante",\N,"5","0"
"b7194c6c-8e14-46cf-8a64-ad3990340c6c","fotógrafo ",\N,"47","0"
"bc316c61-cc86-4cf1-9d66-cfb0e6cac784","análisis/ administración de proyectos",\N,"17","0"
"988a3c5e-f9c4-4582-8c70-a86507c7540a","asistente de publicidad",\N,"5","0"
"988a3c5e-f9c4-4582-8c70-a86507c7540a","asesor educativo",\N,"1","0"
"988a3c5e-f9c4-4582-8c70-a86507c7540a","auxiliar de mkt",\N,"10","0"
"8444431a-c460-425f-b3b7-0856d3a60f6b","director de arte",\N,"1","0"
"9b8d91a7-e76e-47fb-b643-c1384a78eb8c","oficina administrativa",\N,"9","0"
"9b8d91a7-e76e-47fb-b643-c1384a78eb8c","diseñador ",\N,"20","0"
"cbc84e74-a347-4ef0-85be-b7f04fc98f6a","ejecutivo de cuenta",\N,"30","0"
"cbc84e74-a347-4ef0-85be-b7f04fc98f6a","supervisor de cuenta",\N,"1","0"
"565c6c16-d828-4b43-b76e-a0fa7463f130","manager digital y promociones",\N,"162","0"
"c3506752-e1fb-432c-9240-aa4633df1bf3","diseñador gráfico",\N,"7","0"
"c3506752-e1fb-432c-9240-aa4633df1bf3","diseñador gráfico",\N,"10","0"
"c3506752-e1fb-432c-9240-aa4633df1bf3","diseñador gráfico",\N,"21","0"
"c3506752-e1fb-432c-9240-aa4633df1bf3","diseñador gráfico freelance",\N,"29","0"
"29c701e2-2b62-4597-a960-b85d41fd5031","agente de calidad ",\N,"15","0"
"29c701e2-2b62-4597-a960-b85d41fd5031","agente telefónico",\N,"13","0"
"858a99a5-c4c8-42c6-9d71-efa28e4f87e1","diseñador gráfico ",\N,"29","0"
"858a99a5-c4c8-42c6-9d71-efa28e4f87e1","diseñador gráfico ",\N,"2","0"
"e7467880-8a1d-4180-a14d-02e22f003f47","copy creativo / social media manager",\N,"19","0"
"e7467880-8a1d-4180-a14d-02e22f003f47","marketing digital director",\N,"8","0"
"e7467880-8a1d-4180-a14d-02e22f003f47","content manager ",\N,"32","3"
"e7467880-8a1d-4180-a14d-02e22f003f47","community manager ",\N,"13","3"
"e7467880-8a1d-4180-a14d-02e22f003f47","community manager ",\N,"12","1"
"4113dab9-ac08-433e-83e7-f5ff2a9bcaca","empleado del departamento de sistemas y base de datos",\N,"23","4"
"8d2bd848-da5b-42e4-8a04-6a3bd4af2cf7","diseñadora gráfica ",\N,"5","1"
"8d2bd848-da5b-42e4-8a04-6a3bd4af2cf7","diseñadora ",\N,"10","0"
"8d2bd848-da5b-42e4-8a04-6a3bd4af2cf7","diseñadora gráfica freelance",\N,"49","0"
"68e86cfc-98b2-4bf8-8eee-24bd70a8e99f","it service desk entry level analyst",\N,"9","0"
"68e86cfc-98b2-4bf8-8eee-24bd70a8e99f","service desk and correspondencia in europa",\N,"28","0"
"30594ca2-260c-4dc4-9b42-a62e1beceaa3","social media specialist",\N,"6","0"
"50aec675-867b-48b6-bf63-1f63a1421335","ejecutivo comercial /negociaciones",\N,"15","0"
"50aec675-867b-48b6-bf63-1f63a1421335","ejecutivo comercial ",\N,"13","0"
"50aec675-867b-48b6-bf63-1f63a1421335","community manager ",\N,"18","0"
"50aec675-867b-48b6-bf63-1f63a1421335","ejecutivo comercial ",\N,"15","0"
"50aec675-867b-48b6-bf63-1f63a1421335","asesor cultural",\N,"17","0"
"50aec675-867b-48b6-bf63-1f63a1421335","lider supervisor ",\N,"24","0"
"831e094d-256b-40c4-b5ad-a0d6d7bbf497","comunicación y redes sociales",\N,"17","0"
"39fbb7b1-5d5d-40b5-813b-72394537da46","directora creativa",\N,"17","0"
"39fbb7b1-5d5d-40b5-813b-72394537da46","sub cordinadora creativa",\N,"24","0"
"86b4f105-6ab8-4e93-8e25-ba5c5cd94370","marketing manager",\N,"14","0"
"66681b1c-6a25-4eff-9d87-e1c6b6beb1ee","operaciones",\N,"4","0"
"66681b1c-6a25-4eff-9d87-e1c6b6beb1ee","asesor ejecutivo y coordinador general",\N,"15","0"
"8d215c7a-dbe4-43fd-8104-60be53bbae3d","diseñador",\N,"10","1"
"f6b259c5-2ea7-4e1b-992a-0a802f387b01","ayudante de investigación",\N,"47","0"
"598dde8b-790e-463f-b871-c17f3c8ebd32","community manager ",\N,"44","0"
"598dde8b-790e-463f-b871-c17f3c8ebd32","fotografa ",\N,"12","0"
"2bedd6f8-e4c8-4ea1-9102-a849884c52d2","columnista",\N,"13","0"
"2bedd6f8-e4c8-4ea1-9102-a849884c52d2","redactor y asistente de producción",\N,"14","0"
"2bedd6f8-e4c8-4ea1-9102-a849884c52d2","colaborador",\N,"4","0"
"72d9112e-ed65-40e8-a07b-fd1c1259934f","coolhunter y gamechanger",\N,"11","0"
"72d9112e-ed65-40e8-a07b-fd1c1259934f","author",\N,"36","0"
"0dfbdb5f-ba3a-4c37-998b-cf429288236f","desarrollador java",\N,"5","0"
"0dfbdb5f-ba3a-4c37-998b-cf429288236f","desarrollador web",\N,"3","0"
"0dfbdb5f-ba3a-4c37-998b-cf429288236f","desarrollador fullstack net / líder de proyecto",\N,"36","0"
"e4cd9c30-0e01-48fe-9ca7-9e0cdc3a89f6","mistery shopper",\N,"4","0"
"e4cd9c30-0e01-48fe-9ca7-9e0cdc3a89f6","community manager trainee",\N,"5","0"
"e4cd9c30-0e01-48fe-9ca7-9e0cdc3a89f6","community manager ",\N,"12","1"
"9c8e06fc-8eae-48b6-bb8c-75a7fd96d3f1","creativo",\N,"3","0"
"9dfbe937-80ce-4416-8138-254a236ddc39","diseño e ideación",\N,"21","0"
"29fcb0cf-46c5-4b5c-be36-5e2fa8dd3dbd","copy creativo",\N,"3","0"
"29fcb0cf-46c5-4b5c-be36-5e2fa8dd3dbd","editor web/ creación de contenido para redes sociales",\N,"13","0"
"2054582e-5725-4cf1-bdc4-aa1bd2cba3ae","diseñador gráfico ",\N,"19","3"
"2054582e-5725-4cf1-bdc4-aa1bd2cba3ae","diseñador gráfico",\N,"40","1"
"2054582e-5725-4cf1-bdc4-aa1bd2cba3ae","diseñador gráfico",\N,"10","1"
"2054582e-5725-4cf1-bdc4-aa1bd2cba3ae","practicante de diseño y marketing",\N,"6","0"
"2dc854a4-4bd3-4d00-af42-4aa9a26dbb89","lider",\N,"20","0"
"13445975-a5c8-441a-994e-d0790dd08b08","auxiliar contable",\N,"2","0"
"13445975-a5c8-441a-994e-d0790dd08b08","becario de recursos humanos",\N,"10","0"
"13445975-a5c8-441a-994e-d0790dd08b08","auxiliar administrativo en rrhh / coordinador de medios digitales",\N,"6","0"
"13445975-a5c8-441a-994e-d0790dd08b08","director de operaciones",\N,"26","0"
"3c58258c-5c6b-46af-8afa-98414c3bd6c3","content  manager",\N,"17","0"
"f80f204d-9c7e-412f-886e-9c884c0f0d25","auxiliar creativa",\N,"3","0"
"f80f204d-9c7e-412f-886e-9c884c0f0d25","auxiliar de diseño",\N,"7","0"
"56901c69-1a3e-4189-a433-25bed8935b83","asistente de investigación",\N,"12","0"
"31bad29a-181c-44c1-ad1b-a55c21c07683","consultor de negocios",\N,"12","0"
"31bad29a-181c-44c1-ad1b-a55c21c07683","sales representative",\N,"8","0"
"0299254a-aef1-41b1-addf-2baefb3a2f2a","diseñador gráfico",\N,"6","0"
"6d56381f-2ab2-4b18-96fe-27558aac696a","manager",\N,"44","0"
"b913f25c-2598-40ac-af29-fc0dc18048d8","asistente de producción",\N,"34","0"
"b913f25c-2598-40ac-af29-fc0dc18048d8","corrector de estilo",\N,"7","0"
"b913f25c-2598-40ac-af29-fc0dc18048d8","catalogador",\N,"41","0"
"b913f25c-2598-40ac-af29-fc0dc18048d8","redactor de proyectos",\N,"21","0"
"da89c464-740a-4b77-b1c9-6bb85a884313","coordinadora administrativa ",\N,"8","0"
"86e9fc40-207c-4c14-a267-d0706cbc5a94","animador de personajes",\N,"9","0"
"2f4d0729-89d5-4661-b0d5-481b39612e44","redacción",\N,"9","0"
"58897f16-e692-4d64-aebd-01423da8c4e3","encargado de postproducción",\N,"50","0"
"58897f16-e692-4d64-aebd-01423da8c4e3","editor",\N,"5","0"
"86163297-3276-4f58-8d80-9ebfe4a504f7","diseñadora gráfica y fotógrafa",\N,"27","0"
"80ca056c-65c0-4217-b7de-7d5b18e5d7ce","gerente",\N,"8","0"
"f2d5757b-8ec0-4502-ab80-e15d2c4ef0c9","administradora",\N,"1","0"
"1ee6863d-b717-4c29-96a9-5d0acd736cf3","responsable de invitados internacionales",\N,"1","0"
"1ee6863d-b717-4c29-96a9-5d0acd736cf3","project manager btl",\N,"50","0"
"1ee6863d-b717-4c29-96a9-5d0acd736cf3","audiovisual project coordinator",\N,"27","0"
"1ee6863d-b717-4c29-96a9-5d0acd736cf3","regional marketing & communications lead",\N,"21","4"
"1ee6863d-b717-4c29-96a9-5d0acd736cf3","sales services ",\N,"3","1"
"1052f282-1a9f-4e96-b7a3-a6cdcf5ffce7","redactor",\N,"31","0"
"1052f282-1a9f-4e96-b7a3-a6cdcf5ffce7","reportero",\N,"28","0"
"1052f282-1a9f-4e96-b7a3-a6cdcf5ffce7","coeditor",\N,"8","0"
"1052f282-1a9f-4e96-b7a3-a6cdcf5ffce7","reportero",\N,"16","0"
"e27f9bfa-7c56-47a9-a848-6692d9b1dffe","coordinación de marketing digital",\N,"8","0"
"7266bfa4-0050-4843-87cc-5c38284776a4","editor gráfico",\N,"67","0"
"7266bfa4-0050-4843-87cc-5c38284776a4","editor",\N,"15","0"
"7266bfa4-0050-4843-87cc-5c38284776a4","diseñador editorial",\N,"36","0"
"56c5db1d-9566-4a64-9499-a0ec9ddfd76e","project manager",\N,"13","0"
"56c5db1d-9566-4a64-9499-a0ec9ddfd76e","project manager ",\N,"24","0"
"56c5db1d-9566-4a64-9499-a0ec9ddfd76e","account manager ",\N,"36","0"
"56c5db1d-9566-4a64-9499-a0ec9ddfd76e","account manager ",\N,"11","0"
"8ec7ee59-69dd-48a8-b4b6-9bca553e6399","project manager digital y creativo",\N,"4","0"
"2fbe83c8-f5a0-46f0-9a86-58e376ebee83","account executive",\N,"15","0"
"5a139aa7-e659-44c9-a640-1b89641cfade","practicante de servicio a cliente",\N,"2","0"
"5a139aa7-e659-44c9-a640-1b89641cfade","practicante de marketing ",\N,"5","0"
"5a139aa7-e659-44c9-a640-1b89641cfade","practicante de ventas ",\N,"4","0"
"5a139aa7-e659-44c9-a640-1b89641cfade","promotor estatal",\N,"13","0"
"5a139aa7-e659-44c9-a640-1b89641cfade","project manager ",\N,"5","0"
"51d9f3b5-3177-4509-9e5a-f67c2c66b42f","regional  account manager",\N,"22","3"
"51d9f3b5-3177-4509-9e5a-f67c2c66b42f","digital account manager",\N,"25","0"
"51d9f3b5-3177-4509-9e5a-f67c2c66b42f","account executive / account supervisor",\N,"24","3"
"51d9f3b5-3177-4509-9e5a-f67c2c66b42f","account executive",\N,"8","3"
"51d9f3b5-3177-4509-9e5a-f67c2c66b42f","account executive",\N,"18","1"
"a8539701-2bdd-443f-bcbc-8b107b626ff3","web developer",\N,"18","0"
"a8539701-2bdd-443f-bcbc-8b107b626ff3","web developer php",\N,"19","0"
"a8539701-2bdd-443f-bcbc-8b107b626ff3","ui developer",\N,"5","0"
"a8539701-2bdd-443f-bcbc-8b107b626ff3","quality assurance",\N,"11","0"
"a8539701-2bdd-443f-bcbc-8b107b626ff3","web developer",\N,"24","1"
"b48fbbd4-f450-47a9-860e-01d01de9ca5e","supervisor de auditoria",\N,"89","0"
"953581b8-7146-4404-be3a-a9257d38be63","coordinadora / project manager",\N,"14","0"
"953581b8-7146-4404-be3a-a9257d38be63","productora / project manager",\N,"24","0"
"953581b8-7146-4404-be3a-a9257d38be63","coordinadora/ productora y postproductora de contenido",\N,"14","0"
"0bfc45ef-0d9d-46d5-ae98-3843b8b394be","analista de calidad de datos",\N,"12","0"
"0bfc45ef-0d9d-46d5-ae98-3843b8b394be","gerente comercial",\N,"23","0"
"0bfc45ef-0d9d-46d5-ae98-3843b8b394be","comprador",\N,"13","0"
"621e3b7a-5ef7-47c3-afbf-db4a92177369","communication assistant",\N,"7","0"
"621e3b7a-5ef7-47c3-afbf-db4a92177369","communication analyst",\N,"26","0"
"621e3b7a-5ef7-47c3-afbf-db4a92177369","digital & offline designer",\N,"2","0"
"6f515f32-2a44-4acf-9808-73d37718887c","soporte a producción",\N,"31","0"
"6f515f32-2a44-4acf-9808-73d37718887c","desarrollador de sistemas",\N,"5","0"
"6f515f32-2a44-4acf-9808-73d37718887c","desarrolladornet",\N,"12","0"
"6f515f32-2a44-4acf-9808-73d37718887c","full stack developer",\N,"32","0"
"6f515f32-2a44-4acf-9808-73d37718887c","automation tester",\N,"10","0"
"f10cc69f-9837-427d-9ebc-d4f45fcea33f","diseñador gráfico",\N,"33","0"
"cebc582a-0846-40f2-a8e0-08262301a094","editor ",\N,"20","1"
"cebc582a-0846-40f2-a8e0-08262301a094","comunicación interna",\N,"5","0"
"cebc582a-0846-40f2-a8e0-08262301a094","coordinador de ventas",\N,"19","0"
"f947272b-06f1-42f6-a2db-9830e363fff2","coordinador visual merchandiser senior",\N,"2","0"
"67baaef4-5ee8-451b-9e46-2ed6919527c2","agile lead",\N,"1","4"
"67baaef4-5ee8-451b-9e46-2ed6919527c2","epe engineer",\N,"37","0"
"67baaef4-5ee8-451b-9e46-2ed6919527c2","proyect manager",\N,"39","0"
"ea3f0bd8-f0a3-4407-b81d-9a1891ad23fe","facilitador de innovación y emprendimiento ",\N,"57","0"
"7552dd1d-bda4-465d-aca7-20f2a421e3e1","creadora de contenido ",\N,"2","0"
"7552dd1d-bda4-465d-aca7-20f2a421e3e1","pueblagrafía",\N,"2","0"
"7552dd1d-bda4-465d-aca7-20f2a421e3e1","asistente",\N,"6","0"
"3e1f6c15-0ce9-480e-9ecb-a4649a5339ad","editor",\N,"41","0"
"3e1f6c15-0ce9-480e-9ecb-a4649a5339ad","editor",\N,"35","0"
"3e1f6c15-0ce9-480e-9ecb-a4649a5339ad","ayudante de investigación",\N,"30","0"
"3e1f6c15-0ce9-480e-9ecb-a4649a5339ad","supervisor de cuenta",\N,"12","0"
"3e1f6c15-0ce9-480e-9ecb-a4649a5339ad","supervisor de monitoreo",\N,"10","0"
"3e1f6c15-0ce9-480e-9ecb-a4649a5339ad","promotor",\N,"31","0"
"916d86cb-d923-488e-aa5c-b92a82a91558","directora de contenidos editoriales b2b",\N,"4","0"
"916d86cb-d923-488e-aa5c-b92a82a91558","editora de contenido comercial para la plataforma de mmkgroup",\N,"24","0"
"916d86cb-d923-488e-aa5c-b92a82a91558","editora de la portada de reforma.com",\N,"109","0"
"916d86cb-d923-488e-aa5c-b92a82a91558","editora web titular de la sección nacional",\N,"69","0"
"8d69ae61-17c7-4569-b052-4b703539628b","ejecutivo comercial",\N,"70","0"
"8d69ae61-17c7-4569-b052-4b703539628b","ejecutivo de auto servicio",\N,"8","0"
"8d69ae61-17c7-4569-b052-4b703539628b","ejecutivo comecial",\N,"18","0"
"f3db71a1-6554-4e26-b857-a0042605980b","pmo",\N,"10","0"
"f3db71a1-6554-4e26-b857-a0042605980b","líder de proyectos",\N,"11","0"
"f3db71a1-6554-4e26-b857-a0042605980b","pmo",\N,"3","0"
"f3db71a1-6554-4e26-b857-a0042605980b","project manager",\N,"10","0"
"706194c5-257d-45f5-9e57-659ea0c53312","content creator",\N,"7","0"
"706194c5-257d-45f5-9e57-659ea0c53312","motion capture intern",\N,"3","0"
"706194c5-257d-45f5-9e57-659ea0c53312","animator",\N,"5","1"
"2053fc8d-f7ec-4f77-826f-0538cf8ba0f2","gerente diseño creativo",\N,"10","0"
"2053fc8d-f7ec-4f77-826f-0538cf8ba0f2","coordinador de diseño grafico en mkt",\N,"119","0"
"cc6e4e75-deb4-4bb2-a199-7cbde58a768d","analista programador",\N,"9","0"
"cc6e4e75-deb4-4bb2-a199-7cbde58a768d","consultor",\N,"6","0"
"1964108f-de4d-4caa-a54e-e3336a5d14b3","alumno",\N,"5","0"
"767c5c2d-ed14-41f4-8d0c-38aaa543a31f","redactora/ cm y coordinadora de copy",\N,"96","0"
"767c5c2d-ed14-41f4-8d0c-38aaa543a31f","content ",\N,"12","3"
"cb8fd1c4-433a-40de-80ad-ec7a25b3a442","tecnico de red",\N,"6","0"
"c2e67460-11fa-40b3-94a7-0eb536d9be7b","desarrolladora front end",\N,"4","0"
"c2e67460-11fa-40b3-94a7-0eb536d9be7b","desarrollo de projectos",\N,"24","0"
"f059b214-bd2d-4f4f-be80-ef63f1e795ab","equipo de marketing",\N,"34","0"
"f059b214-bd2d-4f4f-be80-ef63f1e795ab","equipo de marketing",\N,"9","0"
"30c3d19f-2417-45f1-8c60-159d92c80e7d","community manager",\N,"72","0"
"30c3d19f-2417-45f1-8c60-159d92c80e7d","community manager",\N,"2","0"
"30c3d19f-2417-45f1-8c60-159d92c80e7d","community manager",\N,"1","0"
"30c3d19f-2417-45f1-8c60-159d92c80e7d","community manager",\N,"51","0"
"30c3d19f-2417-45f1-8c60-159d92c80e7d","community manager ",\N,"1","0"
"2f3da49b-cc69-4f16-a443-ee1db118897a","analista programador",\N,"36","0"
"2f3da49b-cc69-4f16-a443-ee1db118897a","desarrollador-arquiteco de software",\N,"36","0"
"2f3da49b-cc69-4f16-a443-ee1db118897a","analista de sistemas",\N,"17","0"
"2f3da49b-cc69-4f16-a443-ee1db118897a","desarrollador de software",\N,"7","0"
"2f3da49b-cc69-4f16-a443-ee1db118897a","developer",\N,"11","0"
"2f3da49b-cc69-4f16-a443-ee1db118897a","administrador de t.i.",\N,"32","0"
"ed744c03-b1b6-490c-afe7-1d7a80a2a1be","software engineer",\N,"5","0"
"ed744c03-b1b6-490c-afe7-1d7a80a2a1be","angular developer",\N,"8","0"
"ed744c03-b1b6-490c-afe7-1d7a80a2a1be","senior frontend developer",\N,"12","0"
"61c22fe4-2491-4421-a231-595153f68de3","creativo digital ",\N,"41","0"
"5f2996ff-f7b6-43f5-911b-a774a3d344a2","postproducción trainee",\N,"2","0"
"5f2996ff-f7b6-43f5-911b-a774a3d344a2","editorial trainee",\N,"2","0"
"5426bc2c-0806-4a7e-b305-82228de29012","gerente de patrocinios de entretenimineto",\N,"18","0"
"5426bc2c-0806-4a7e-b305-82228de29012","cuentas y contenido",\N,"5","0"
"5426bc2c-0806-4a7e-b305-82228de29012","brand designer",\N,"5","0"
"8e208f51-f2ff-4751-bf42-797582a4d4fd","líder de proyevto",\N,"133","0"
"f61b5926-1335-4f00-a5ec-86263b1c12c3","desarrollador web y jefe de mantenimiento de computadoras",\N,"10","0"
"f61b5926-1335-4f00-a5ec-86263b1c12c3","desarrollador java",\N,"2","0"
"f61b5926-1335-4f00-a5ec-86263b1c12c3","desarrolladornet",\N,"2","0"
"f61b5926-1335-4f00-a5ec-86263b1c12c3","desarrollador de aplicaciones y mantenimiento de equipo de computo",\N,"39","0"
"f61b5926-1335-4f00-a5ec-86263b1c12c3","desarrollador   net",\N,"2","0"
"d5bc1632-9a39-4f6d-b680-3150e7ab79ee","adm salesforce / kam",\N,"29","0"
"d5bc1632-9a39-4f6d-b680-3150e7ab79ee","growth hacker / marketing digital",\N,"12","0"
"d5bc1632-9a39-4f6d-b680-3150e7ab79ee","growth hacker / marketing digital",\N,"6","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","colaborador",\N,"41","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","reportero",\N,"7","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","editor de reportajes ",\N,"42","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","editor de cierre",\N,"31","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","colaborador ",\N,"28","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","editor de cierre",\N,"39","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","corrector de estilo",\N,"34","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","colaborador",\N,"122","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","reportero / editor de sección ",\N,"44","0"
"0db5e969-f3ac-4914-bdd1-11ea4172b803","colaborador ",\N,"39","0"
"3cca4f0d-8ddf-408e-911f-1715de3772d4","analista de marketing",\N,"26","0"
"f0cabaa9-e509-455f-b778-d5c07ae548e1","diseñador gráfico",\N,"12","0"
"f0cabaa9-e509-455f-b778-d5c07ae548e1","community manager",\N,"14","0"
"f0cabaa9-e509-455f-b778-d5c07ae548e1","diseñador e ilustrador freelancer",\N,"25","0"
"d7ce159c-f5e5-420f-9119-725d4898d406","coordinador de soporte a procesos de ventas; región sur/sureste",\N,"57","0"
"d7ce159c-f5e5-420f-9119-725d4898d406","contador de ingresos",\N,"17","0"
"d7ce159c-f5e5-420f-9119-725d4898d406","jefe de departamento de recursos financieros / humanos sur-penínula",\N,"51","0"
"3d40ecd7-c7e1-4e44-9356-d4823dd57ed9","diseñadora gráfica ",\N,"8","0"
"3d40ecd7-c7e1-4e44-9356-d4823dd57ed9","diseñadora gráfica ",\N,"53","0"
"3d40ecd7-c7e1-4e44-9356-d4823dd57ed9","subdirectora de diseño de gobierno digital",\N,"29","0"
"3d40ecd7-c7e1-4e44-9356-d4823dd57ed9","subdirectora de diseño de gobierno digital",\N,"11","0"
"b5cd6b0e-9da9-4949-8084-6c2684b6ee49","editor de contenido",\N,"39","0"
"b5cd6b0e-9da9-4949-8084-6c2684b6ee49","redacción",\N,"1","0"
"6b46f2cc-515b-4ba6-b233-ba0f7a792814","asistente de fotografía",\N,"84","0"
"6b46f2cc-515b-4ba6-b233-ba0f7a792814","practicante",\N,"2","0"
"6b46f2cc-515b-4ba6-b233-ba0f7a792814","asistente administrativa",\N,"1","0"
"6b46f2cc-515b-4ba6-b233-ba0f7a792814","asistente administrativa",\N,"24","0"
"a978c36a-4033-4c93-9437-3ea3cc520e07","auxiliar de dirección de arte",\N,"5","0"
"a978c36a-4033-4c93-9437-3ea3cc520e07","ilustradora",\N,"4","0"
"a978c36a-4033-4c93-9437-3ea3cc520e07","community manager",\N,"10","0"
"a978c36a-4033-4c93-9437-3ea3cc520e07","branding & communications manager",\N,"6","0"
"a978c36a-4033-4c93-9437-3ea3cc520e07","branding & visual identity ",\N,"21","0"
"7a552fca-d906-4832-8322-5bc7a3e8be12","capacitadora on line",\N,"12","0"
"423687d3-af5a-480c-a638-8e1ece4d03ce","asistente creativa ",\N,"15","0"
"423687d3-af5a-480c-a638-8e1ece4d03ce","encargada del área de diseño y animación",\N,"13","0"
"68e6169c-e696-4e79-8dd3-9ed8ff83f46c","asesor de ventas",\N,"5","0"
"68e6169c-e696-4e79-8dd3-9ed8ff83f46c","gerente de producción y operaciones",\N,"2","0"
"68e6169c-e696-4e79-8dd3-9ed8ff83f46c","asistente de producción",\N,"12","0"
"68e6169c-e696-4e79-8dd3-9ed8ff83f46c","jefe de producción e impresión digital ",\N,"75","0"
"e966df32-a88b-4212-90df-cb60f6b5764b","administrador",\N,"28","0"
"e966df32-a88b-4212-90df-cb60f6b5764b","empleado general ",\N,"55","4"
"e966df32-a88b-4212-90df-cb60f6b5764b","comunity manager ",\N,"96","0"
"48fa22c7-d21d-4b79-b6a0-9d91f594cd5d","scrum master / agile coach",\N,"27","0"
"48fa22c7-d21d-4b79-b6a0-9d91f594cd5d","scrum master / technical lead",\N,"79","4"
"7443e1af-f173-4331-8544-efc001d36385","content specialist ",\N,"24","0"
"7443e1af-f173-4331-8544-efc001d36385","ejecutivo de atención a clientes",\N,"12","0"
"7443e1af-f173-4331-8544-efc001d36385","copy creativo",\N,"19","0"
"d9d691e1-6ce6-4207-b7a8-ed2086302ac4","copywriter",\N,"21","0"
"d9d691e1-6ce6-4207-b7a8-ed2086302ac4","copywriter",\N,"12","0"
"b97343b7-7750-414a-b2ba-83a5bed52b32","diseñador gráfico",\N,"16","0"
"b97343b7-7750-414a-b2ba-83a5bed52b32","diseñador gráfico",\N,"53","0"
"b97343b7-7750-414a-b2ba-83a5bed52b32","diseñador gráfico",\N,"12","0"
"b97343b7-7750-414a-b2ba-83a5bed52b32","diseñador gráfico",\N,"9","0"
"b97343b7-7750-414a-b2ba-83a5bed52b32","ilustrador-diseñador gráfico",\N,"15","0"
"b97343b7-7750-414a-b2ba-83a5bed52b32","diseñador gráfico",\N,"1","0"
"c258d6ea-fdc1-47b0-9ea0-2e32cd31243e","desarrollador frontend",\N,"7","0"
"fa546625-550e-44fd-9db8-6f8baaf5d8c5","servicio al cliente y areas operativas",\N,"18","0"
"e7ca5a87-427d-4c96-a721-b563e10ff501","diseñador gráfico",\N,"23","0"
"80d2cdf7-55d3-4957-a5f3-626778a5e979","post-productor y guionista",\N,"224","0"
"80d2cdf7-55d3-4957-a5f3-626778a5e979","editor master/ editor senior.",\N,"49","0"
"bc0020aa-01d0-4721-bedf-25865254cb69","administrativo- contable  y uso de redes sociales",\N,"24","0"
"9405e004-2ff6-44d2-ba89-e926a9e6c1c8","redactora",\N,"5","0"
"9405e004-2ff6-44d2-ba89-e926a9e6c1c8","investigadora",\N,"3","0"
"9405e004-2ff6-44d2-ba89-e926a9e6c1c8","investigadora ",\N,"8","1"
"a98398d6-8813-4d09-9817-d316b167b108","frond end",\N,"1","0"
"265f89f2-c94e-4459-a8e6-e37cef6dce1e","diseñadora gráfica editorial",\N,"60","0"
